name,Gun,Knife,Wrench,Pliers,Scissors
N0039431,-1,-1,-1,-1,-1
N0878112,-1,-1,-1,-1,-1
N0923893,-1,-1,-1,-1,-1
N0700893,-1,-1,-1,-1,-1
N0452480,-1,-1,-1,-1,-1
N0785292,-1,-1,-1,-1,-1
N0386955,-1,-1,-1,-1,-1
N0994699,-1,-1,-1,-1,-1
N0949878,-1,-1,-1,-1,-1
N0847818,-1,-1,-1,-1,-1
N1015208,-1,-1,-1,-1,-1
N0626834,-1,-1,-1,-1,-1
N0886525,-1,-1,-1,-1,-1
N0929068,-1,-1,-1,-1,-1
N0907555,-1,-1,-1,-1,-1
N0087652,-1,-1,-1,-1,-1
N0014252,-1,-1,-1,-1,-1
N0449263,-1,-1,-1,-1,-1
N0494831,-1,-1,-1,-1,-1
N0844041,-1,-1,-1,-1,-1
N0822690,-1,-1,-1,-1,-1
N0204182,-1,-1,-1,-1,-1
N0585951,-1,-1,-1,-1,-1
N0261982,-1,-1,-1,-1,-1
N0628032,-1,-1,-1,-1,-1
N0092364,-1,-1,-1,-1,-1
N0795711,-1,-1,-1,-1,-1
N0872192,-1,-1,-1,-1,-1
N0054996,-1,-1,-1,-1,-1
N0466033,-1,-1,-1,-1,-1
N0483436,-1,-1,-1,-1,-1
N0277487,-1,-1,-1,-1,-1
N0206604,-1,-1,-1,-1,-1
N0411789,-1,-1,-1,-1,-1
N0618063,-1,-1,-1,-1,-1
N0636931,-1,-1,-1,-1,-1
N0310777,-1,-1,-1,-1,-1
N0635441,-1,-1,-1,-1,-1
N0422418,-1,-1,-1,-1,-1
N0182262,-1,-1,-1,-1,-1
N0293346,-1,-1,-1,-1,-1
N0268024,-1,-1,-1,-1,-1
N0658603,-1,-1,-1,-1,-1
N0432268,-1,-1,-1,-1,-1
N0569858,-1,-1,-1,-1,-1
N0167353,-1,-1,-1,-1,-1
N0211961,-1,-1,-1,-1,-1
N0305560,-1,-1,-1,-1,-1
N0590216,-1,-1,-1,-1,-1
N0382409,-1,-1,-1,-1,-1
N0769349,-1,-1,-1,-1,-1
N0049958,-1,-1,-1,-1,-1
N0064237,-1,-1,-1,-1,-1
N0344127,-1,-1,-1,-1,-1
N0062210,-1,-1,-1,-1,-1
N0758307,-1,-1,-1,-1,-1
N0496207,-1,-1,-1,-1,-1
N0938538,-1,-1,-1,-1,-1
N0771144,-1,-1,-1,-1,-1
N0465048,-1,-1,-1,-1,-1
N0767504,-1,-1,-1,-1,-1
N0864677,-1,-1,-1,-1,-1
N0087203,-1,-1,-1,-1,-1
N0888129,-1,-1,-1,-1,-1
N0588886,-1,-1,-1,-1,-1
N0680266,-1,-1,-1,-1,-1
N0013670,-1,-1,-1,-1,-1
N0011228,-1,-1,-1,-1,-1
N0090041,-1,-1,-1,-1,-1
N0645499,-1,-1,-1,-1,-1
N0458286,-1,-1,-1,-1,-1
N0672619,-1,-1,-1,-1,-1
N0115608,-1,-1,-1,-1,-1
N0043493,-1,-1,-1,-1,-1
N0612581,-1,-1,-1,-1,-1
N0984555,-1,-1,-1,-1,-1
N0694508,-1,-1,-1,-1,-1
N0557585,-1,-1,-1,-1,-1
N0759510,-1,-1,-1,-1,-1
N0213864,-1,-1,-1,-1,-1
N0314380,-1,-1,-1,-1,-1
N0154705,-1,-1,-1,-1,-1
N0044350,-1,-1,-1,-1,-1
N0038331,-1,-1,-1,-1,-1
N0769890,-1,-1,-1,-1,-1
N0196454,-1,-1,-1,-1,-1
N0173150,-1,-1,-1,-1,-1
N0723510,-1,-1,-1,-1,-1
N0844644,-1,-1,-1,-1,-1
N0592050,-1,-1,-1,-1,-1
N0764229,-1,-1,-1,-1,-1
N0758320,-1,-1,-1,-1,-1
N0265401,-1,-1,-1,-1,-1
N0294005,-1,-1,-1,-1,-1
N0100518,-1,-1,-1,-1,-1
N0865795,-1,-1,-1,-1,-1
N0558572,-1,-1,-1,-1,-1
N0717427,-1,-1,-1,-1,-1
N0590515,-1,-1,-1,-1,-1
N0619354,-1,-1,-1,-1,-1
N1045955,-1,-1,-1,-1,-1
N0287890,-1,-1,-1,-1,-1
N0987350,-1,-1,-1,-1,-1
N0576288,-1,-1,-1,-1,-1
N0090196,-1,-1,-1,-1,-1
N0704751,-1,-1,-1,-1,-1
N0471567,-1,-1,-1,-1,-1
N1005938,-1,-1,-1,-1,-1
N0724681,-1,-1,-1,-1,-1
N0943294,-1,-1,-1,-1,-1
N0281156,-1,-1,-1,-1,-1
N0050296,-1,-1,-1,-1,-1
N0798921,-1,-1,-1,-1,-1
N0269264,-1,-1,-1,-1,-1
N0373958,-1,-1,-1,-1,-1
N0889810,-1,-1,-1,-1,-1
N0800198,-1,-1,-1,-1,-1
N0618340,-1,-1,-1,-1,-1
N0683397,-1,-1,-1,-1,-1
N0369132,-1,-1,-1,-1,-1
N0829846,-1,-1,-1,-1,-1
N0778373,-1,-1,-1,-1,-1
N0006769,-1,-1,-1,-1,-1
N0539119,-1,-1,-1,-1,-1
N0709583,-1,-1,-1,-1,-1
N0964417,-1,-1,-1,-1,-1
N0813632,-1,-1,-1,-1,-1
N0798553,-1,-1,-1,-1,-1
N0643509,-1,-1,-1,-1,-1
N0711578,-1,-1,-1,-1,-1
N0274274,-1,-1,-1,-1,-1
N1001239,-1,-1,-1,-1,-1
N0893881,-1,-1,-1,-1,-1
N0277769,-1,-1,-1,-1,-1
N0318879,-1,-1,-1,-1,-1
N0894950,-1,-1,-1,-1,-1
N0866748,-1,-1,-1,-1,-1
N0170855,-1,-1,-1,-1,-1
N0582093,-1,-1,-1,-1,-1
N0557699,-1,-1,-1,-1,-1
N0477667,-1,-1,-1,-1,-1
N0232851,-1,-1,-1,-1,-1
N0310712,-1,-1,-1,-1,-1
N0639718,-1,-1,-1,-1,-1
N0794129,-1,-1,-1,-1,-1
N0013660,-1,-1,-1,-1,-1
N0218755,-1,-1,-1,-1,-1
N0768429,-1,-1,-1,-1,-1
N0628128,-1,-1,-1,-1,-1
N0562687,-1,-1,-1,-1,-1
N0629578,-1,-1,-1,-1,-1
N0643111,-1,-1,-1,-1,-1
N1047691,-1,-1,-1,-1,-1
N0104981,-1,-1,-1,-1,-1
N1004234,-1,-1,-1,-1,-1
N0688393,-1,-1,-1,-1,-1
N0756636,-1,-1,-1,-1,-1
N0780249,-1,-1,-1,-1,-1
N0146989,-1,-1,-1,-1,-1
N0612856,-1,-1,-1,-1,-1
N0012529,-1,-1,-1,-1,-1
N0162187,-1,-1,-1,-1,-1
N0255618,-1,-1,-1,-1,-1
N0051629,-1,-1,-1,-1,-1
N0367458,-1,-1,-1,-1,-1
N0834757,-1,-1,-1,-1,-1
N0005600,-1,-1,-1,-1,-1
N0270242,-1,-1,-1,-1,-1
N0492201,-1,-1,-1,-1,-1
N0978407,-1,-1,-1,-1,-1
N0657133,-1,-1,-1,-1,-1
N1048339,-1,-1,-1,-1,-1
N0040620,-1,-1,-1,-1,-1
N0016766,-1,-1,-1,-1,-1
N1008135,-1,-1,-1,-1,-1
N1035808,-1,-1,-1,-1,-1
N0087153,-1,-1,-1,-1,-1
N0147823,-1,-1,-1,-1,-1
N0468071,-1,-1,-1,-1,-1
N0213675,-1,-1,-1,-1,-1
N0870794,-1,-1,-1,-1,-1
N0296403,-1,-1,-1,-1,-1
N0420167,-1,-1,-1,-1,-1
N0118427,-1,-1,-1,-1,-1
N0871044,-1,-1,-1,-1,-1
N0051419,-1,-1,-1,-1,-1
N0042457,-1,-1,-1,-1,-1
N0727182,-1,-1,-1,-1,-1
N0305804,-1,-1,-1,-1,-1
N0844750,-1,-1,-1,-1,-1
N0031836,-1,-1,-1,-1,-1
N0886323,-1,-1,-1,-1,-1
N0342414,-1,-1,-1,-1,-1
N0492951,-1,-1,-1,-1,-1
N0410226,-1,-1,-1,-1,-1
N0920679,-1,-1,-1,-1,-1
N1034206,-1,-1,-1,-1,-1
N1013149,-1,-1,-1,-1,-1
N0347056,-1,-1,-1,-1,-1
N0033500,-1,-1,-1,-1,-1
N0474381,-1,-1,-1,-1,-1
N0204589,-1,-1,-1,-1,-1
N1009023,-1,-1,-1,-1,-1
N0428898,-1,-1,-1,-1,-1
N0551706,-1,-1,-1,-1,-1
N0778695,-1,-1,-1,-1,-1
N0906878,-1,-1,-1,-1,-1
N0689327,-1,-1,-1,-1,-1
N0088534,-1,-1,-1,-1,-1
N0529880,-1,-1,-1,-1,-1
N0295793,-1,-1,-1,-1,-1
N0576682,-1,-1,-1,-1,-1
N0277168,-1,-1,-1,-1,-1
N0127393,-1,-1,-1,-1,-1
N0760481,-1,-1,-1,-1,-1
N0460338,-1,-1,-1,-1,-1
N0685116,-1,-1,-1,-1,-1
N0573958,-1,-1,-1,-1,-1
N1018032,-1,-1,-1,-1,-1
N0398801,-1,-1,-1,-1,-1
N0673778,-1,-1,-1,-1,-1
N0775571,-1,-1,-1,-1,-1
N0656317,-1,-1,-1,-1,-1
N0137278,-1,-1,-1,-1,-1
N0069211,-1,-1,-1,-1,-1
N0255404,-1,-1,-1,-1,-1
N0925670,-1,-1,-1,-1,-1
N0231296,-1,-1,-1,-1,-1
N0329511,-1,-1,-1,-1,-1
N0600026,-1,-1,-1,-1,-1
N0396661,-1,-1,-1,-1,-1
N0032402,-1,-1,-1,-1,-1
N0235006,-1,-1,-1,-1,-1
N0718621,-1,-1,-1,-1,-1
N0528892,-1,-1,-1,-1,-1
N0245174,-1,-1,-1,-1,-1
N0392119,-1,-1,-1,-1,-1
N0570486,-1,-1,-1,-1,-1
N0091073,-1,-1,-1,-1,-1
N0471112,-1,-1,-1,-1,-1
N0571962,-1,-1,-1,-1,-1
N0489150,-1,-1,-1,-1,-1
N0576846,-1,-1,-1,-1,-1
N0473257,-1,-1,-1,-1,-1
N0485585,-1,-1,-1,-1,-1
N0415362,-1,-1,-1,-1,-1
N0536239,-1,-1,-1,-1,-1
N0365038,-1,-1,-1,-1,-1
N0527955,-1,-1,-1,-1,-1
N0306199,-1,-1,-1,-1,-1
N0684443,-1,-1,-1,-1,-1
N0577144,-1,-1,-1,-1,-1
N0505004,-1,-1,-1,-1,-1
N0961524,-1,-1,-1,-1,-1
N0788619,-1,-1,-1,-1,-1
N0547743,-1,-1,-1,-1,-1
N0337438,-1,-1,-1,-1,-1
N1013126,-1,-1,-1,-1,-1
N0315465,-1,-1,-1,-1,-1
N0973873,-1,-1,-1,-1,-1
N0701492,-1,-1,-1,-1,-1
N0350559,-1,-1,-1,-1,-1
N0374034,-1,-1,-1,-1,-1
N0093553,-1,-1,-1,-1,-1
N0275474,-1,-1,-1,-1,-1
N0043549,-1,-1,-1,-1,-1
N0357076,-1,-1,-1,-1,-1
N0196031,-1,-1,-1,-1,-1
N0387526,-1,-1,-1,-1,-1
N0202950,-1,-1,-1,-1,-1
N0502380,-1,-1,-1,-1,-1
N0251657,-1,-1,-1,-1,-1
N0517987,-1,-1,-1,-1,-1
N0050200,-1,-1,-1,-1,-1
N0749647,-1,-1,-1,-1,-1
N0537588,-1,-1,-1,-1,-1
N1037387,-1,-1,-1,-1,-1
N0337397,-1,-1,-1,-1,-1
N0212846,-1,-1,-1,-1,-1
N0471320,-1,-1,-1,-1,-1
N0085209,-1,-1,-1,-1,-1
N0701323,-1,-1,-1,-1,-1
N0382851,-1,-1,-1,-1,-1
N0769238,-1,-1,-1,-1,-1
N0507340,-1,-1,-1,-1,-1
N0413081,-1,-1,-1,-1,-1
N0390239,-1,-1,-1,-1,-1
N0211103,-1,-1,-1,-1,-1
N0454579,-1,-1,-1,-1,-1
N0133481,-1,-1,-1,-1,-1
N1044824,-1,-1,-1,-1,-1
N0123756,-1,-1,-1,-1,-1
N0538172,-1,-1,-1,-1,-1
N0982863,-1,-1,-1,-1,-1
N0895345,-1,-1,-1,-1,-1
N0320974,-1,-1,-1,-1,-1
N0950406,-1,-1,-1,-1,-1
N0865146,-1,-1,-1,-1,-1
N0502489,-1,-1,-1,-1,-1
N0520138,-1,-1,-1,-1,-1
N1045919,-1,-1,-1,-1,-1
N0705625,-1,-1,-1,-1,-1
N0330959,-1,-1,-1,-1,-1
N0913686,-1,-1,-1,-1,-1
N0413466,-1,-1,-1,-1,-1
N0352267,-1,-1,-1,-1,-1
N0121292,-1,-1,-1,-1,-1
N0528135,-1,-1,-1,-1,-1
N0488754,-1,-1,-1,-1,-1
N0488778,-1,-1,-1,-1,-1
N0239175,-1,-1,-1,-1,-1
N0640085,-1,-1,-1,-1,-1
N0389659,-1,-1,-1,-1,-1
N0534544,-1,-1,-1,-1,-1
N1010998,-1,-1,-1,-1,-1
N0446446,-1,-1,-1,-1,-1
N0401361,-1,-1,-1,-1,-1
N0789270,-1,-1,-1,-1,-1
N0406153,-1,-1,-1,-1,-1
N0780611,-1,-1,-1,-1,-1
N0335461,-1,-1,-1,-1,-1
N0399044,-1,-1,-1,-1,-1
N1040939,-1,-1,-1,-1,-1
N0840660,-1,-1,-1,-1,-1
N0299205,-1,-1,-1,-1,-1
N0454066,-1,-1,-1,-1,-1
N0446063,-1,-1,-1,-1,-1
N0333268,-1,-1,-1,-1,-1
N0249864,-1,-1,-1,-1,-1
N0507377,-1,-1,-1,-1,-1
N0481276,-1,-1,-1,-1,-1
N0143684,-1,-1,-1,-1,-1
N0915792,-1,-1,-1,-1,-1
N0672723,-1,-1,-1,-1,-1
N0833080,-1,-1,-1,-1,-1
N0325335,-1,-1,-1,-1,-1
N0530393,-1,-1,-1,-1,-1
N0211763,-1,-1,-1,-1,-1
N0548845,-1,-1,-1,-1,-1
N0887708,-1,-1,-1,-1,-1
N0541374,-1,-1,-1,-1,-1
N0540546,-1,-1,-1,-1,-1
N0958588,-1,-1,-1,-1,-1
N0846495,-1,-1,-1,-1,-1
N0357236,-1,-1,-1,-1,-1
N0828060,-1,-1,-1,-1,-1
N0668766,-1,-1,-1,-1,-1
N0884458,-1,-1,-1,-1,-1
N0885175,-1,-1,-1,-1,-1
N0805190,-1,-1,-1,-1,-1
N0358177,-1,-1,-1,-1,-1
N0151306,-1,-1,-1,-1,-1
N0342190,-1,-1,-1,-1,-1
N0378771,-1,-1,-1,-1,-1
N0442821,-1,-1,-1,-1,-1
N0985048,-1,-1,-1,-1,-1
N0838691,-1,-1,-1,-1,-1
N0865362,-1,-1,-1,-1,-1
N0147299,-1,-1,-1,-1,-1
N0712150,-1,-1,-1,-1,-1
N0101146,-1,-1,-1,-1,-1
N0334401,-1,-1,-1,-1,-1
N0462431,-1,-1,-1,-1,-1
N0270491,-1,-1,-1,-1,-1
N0327954,-1,-1,-1,-1,-1
N0069219,-1,-1,-1,-1,-1
N0330472,-1,-1,-1,-1,-1
N0952439,-1,-1,-1,-1,-1
N0667853,-1,-1,-1,-1,-1
N0888963,-1,-1,-1,-1,-1
N0487862,-1,-1,-1,-1,-1
N0405315,-1,-1,-1,-1,-1
N0098083,-1,-1,-1,-1,-1
N0383695,-1,-1,-1,-1,-1
N0614843,-1,-1,-1,-1,-1
N0406163,-1,-1,-1,-1,-1
N0437003,-1,-1,-1,-1,-1
N1019916,-1,-1,-1,-1,-1
N0781744,-1,-1,-1,-1,-1
N0232373,-1,-1,-1,-1,-1
N0531569,-1,-1,-1,-1,-1
N1014997,-1,-1,-1,-1,-1
N0584277,-1,-1,-1,-1,-1
N0013671,-1,-1,-1,-1,-1
N0410758,-1,-1,-1,-1,-1
N0821521,-1,-1,-1,-1,-1
N0026472,-1,-1,-1,-1,-1
N0375970,-1,-1,-1,-1,-1
N0412173,-1,-1,-1,-1,-1
N0907909,-1,-1,-1,-1,-1
N0369774,-1,-1,-1,-1,-1
N0519254,-1,-1,-1,-1,-1
N0183006,-1,-1,-1,-1,-1
N0270204,-1,-1,-1,-1,-1
N0926029,-1,-1,-1,-1,-1
N0844343,-1,-1,-1,-1,-1
N0429037,-1,-1,-1,-1,-1
N0244428,-1,-1,-1,-1,-1
N0826640,-1,-1,-1,-1,-1
N0535252,-1,-1,-1,-1,-1
N0319730,-1,-1,-1,-1,-1
N0337773,-1,-1,-1,-1,-1
N0854700,-1,-1,-1,-1,-1
N0664401,-1,-1,-1,-1,-1
N0748629,-1,-1,-1,-1,-1
N0706384,-1,-1,-1,-1,-1
N0987117,-1,-1,-1,-1,-1
N0249371,-1,-1,-1,-1,-1
N0895886,-1,-1,-1,-1,-1
N0349244,-1,-1,-1,-1,-1
N0315859,-1,-1,-1,-1,-1
N0672227,-1,-1,-1,-1,-1
N0826822,-1,-1,-1,-1,-1
N0194862,-1,-1,-1,-1,-1
N0757636,-1,-1,-1,-1,-1
N0102079,-1,-1,-1,-1,-1
N0255004,-1,-1,-1,-1,-1
N0175947,-1,-1,-1,-1,-1
N0008750,-1,-1,-1,-1,-1
N0847798,-1,-1,-1,-1,-1
N0251127,-1,-1,-1,-1,-1
N1027865,-1,-1,-1,-1,-1
N0435217,-1,-1,-1,-1,-1
N0897566,-1,-1,-1,-1,-1
N0571192,-1,-1,-1,-1,-1
N0899327,-1,-1,-1,-1,-1
N0185258,-1,-1,-1,-1,-1
N0592840,-1,-1,-1,-1,-1
N0595876,-1,-1,-1,-1,-1
N0396696,-1,-1,-1,-1,-1
N0439471,-1,-1,-1,-1,-1
N0297686,-1,-1,-1,-1,-1
N0321971,-1,-1,-1,-1,-1
N0997398,-1,-1,-1,-1,-1
N0047533,-1,-1,-1,-1,-1
N0062339,-1,-1,-1,-1,-1
N0941885,-1,-1,-1,-1,-1
N0781462,-1,-1,-1,-1,-1
N0366549,-1,-1,-1,-1,-1
N0757739,-1,-1,-1,-1,-1
N0796969,-1,-1,-1,-1,-1
N0827440,-1,-1,-1,-1,-1
N0848725,-1,-1,-1,-1,-1
N0451449,-1,-1,-1,-1,-1
N0104041,-1,-1,-1,-1,-1
N0721781,-1,-1,-1,-1,-1
N0956817,-1,-1,-1,-1,-1
N0748177,-1,-1,-1,-1,-1
N0637648,-1,-1,-1,-1,-1
N0749237,-1,-1,-1,-1,-1
N0826642,-1,-1,-1,-1,-1
N0689070,-1,-1,-1,-1,-1
N0829113,-1,-1,-1,-1,-1
N0233313,-1,-1,-1,-1,-1
N0494090,-1,-1,-1,-1,-1
N0838832,-1,-1,-1,-1,-1
N0550773,-1,-1,-1,-1,-1
N0221792,-1,-1,-1,-1,-1
N0596061,-1,-1,-1,-1,-1
N0125758,-1,-1,-1,-1,-1
N0622016,-1,-1,-1,-1,-1
N0031593,-1,-1,-1,-1,-1
N0564739,-1,-1,-1,-1,-1
N0595307,-1,-1,-1,-1,-1
N0210310,-1,-1,-1,-1,-1
N0341633,-1,-1,-1,-1,-1
N0237652,-1,-1,-1,-1,-1
N0794948,-1,-1,-1,-1,-1
N0058404,-1,-1,-1,-1,-1
N0436511,-1,-1,-1,-1,-1
N0696785,-1,-1,-1,-1,-1
N1025927,-1,-1,-1,-1,-1
N1032813,-1,-1,-1,-1,-1
N0392068,-1,-1,-1,-1,-1
N0393350,-1,-1,-1,-1,-1
N0804894,-1,-1,-1,-1,-1
N0063654,-1,-1,-1,-1,-1
N0574833,-1,-1,-1,-1,-1
N0131484,-1,-1,-1,-1,-1
N0219632,-1,-1,-1,-1,-1
N0655374,-1,-1,-1,-1,-1
N0758078,-1,-1,-1,-1,-1
N0075134,-1,-1,-1,-1,-1
N0002418,-1,-1,-1,-1,-1
N0633570,-1,-1,-1,-1,-1
N0949261,-1,-1,-1,-1,-1
N0469687,-1,-1,-1,-1,-1
N0952317,-1,-1,-1,-1,-1
N0686565,-1,-1,-1,-1,-1
N0461169,-1,-1,-1,-1,-1
N0920252,-1,-1,-1,-1,-1
N0546511,-1,-1,-1,-1,-1
N0121579,-1,-1,-1,-1,-1
N0374617,-1,-1,-1,-1,-1
N0405889,-1,-1,-1,-1,-1
N0486134,-1,-1,-1,-1,-1
N0503617,-1,-1,-1,-1,-1
N0115479,-1,-1,-1,-1,-1
N0510050,-1,-1,-1,-1,-1
N1039997,-1,-1,-1,-1,-1
N0918841,-1,-1,-1,-1,-1
N0063003,-1,-1,-1,-1,-1
N0725817,-1,-1,-1,-1,-1
N0853025,-1,-1,-1,-1,-1
N0743164,-1,-1,-1,-1,-1
N0627907,-1,-1,-1,-1,-1
N0229110,-1,-1,-1,-1,-1
N0207252,-1,-1,-1,-1,-1
N0929053,-1,-1,-1,-1,-1
N0969972,-1,-1,-1,-1,-1
N0708677,-1,-1,-1,-1,-1
N1021752,-1,-1,-1,-1,-1
N0769144,-1,-1,-1,-1,-1
N0879030,-1,-1,-1,-1,-1
N0573666,-1,-1,-1,-1,-1
N0201219,-1,-1,-1,-1,-1
N0555970,-1,-1,-1,-1,-1
N1012310,-1,-1,-1,-1,-1
N0909726,-1,-1,-1,-1,-1
N0335394,-1,-1,-1,-1,-1
N0117936,-1,-1,-1,-1,-1
N0634773,-1,-1,-1,-1,-1
N0054857,-1,-1,-1,-1,-1
N0884200,-1,-1,-1,-1,-1
N0162016,-1,-1,-1,-1,-1
N0602185,-1,-1,-1,-1,-1
N0073514,-1,-1,-1,-1,-1
N0502020,-1,-1,-1,-1,-1
N0306387,-1,-1,-1,-1,-1
N0380071,-1,-1,-1,-1,-1
N0846903,-1,-1,-1,-1,-1
N0612088,-1,-1,-1,-1,-1
N0249186,-1,-1,-1,-1,-1
N0952498,-1,-1,-1,-1,-1
N1041007,-1,-1,-1,-1,-1
N0316357,-1,-1,-1,-1,-1
N0846224,-1,-1,-1,-1,-1
N0725277,-1,-1,-1,-1,-1
N0067404,-1,-1,-1,-1,-1
N0099712,-1,-1,-1,-1,-1
N0010229,-1,-1,-1,-1,-1
N0633998,-1,-1,-1,-1,-1
N0529496,-1,-1,-1,-1,-1
N0874018,-1,-1,-1,-1,-1
N1005654,-1,-1,-1,-1,-1
N0105089,-1,-1,-1,-1,-1
N0202167,-1,-1,-1,-1,-1
N0116890,-1,-1,-1,-1,-1
N0809604,-1,-1,-1,-1,-1
N0838351,-1,-1,-1,-1,-1
N0011794,-1,-1,-1,-1,-1
N0718956,-1,-1,-1,-1,-1
N0461998,-1,-1,-1,-1,-1
N0308512,-1,-1,-1,-1,-1
N0298778,-1,-1,-1,-1,-1
N0528666,-1,-1,-1,-1,-1
N1013794,-1,-1,-1,-1,-1
N0167183,-1,-1,-1,-1,-1
N0507013,-1,-1,-1,-1,-1
N0173098,-1,-1,-1,-1,-1
N0355662,-1,-1,-1,-1,-1
N0467332,-1,-1,-1,-1,-1
N0884189,-1,-1,-1,-1,-1
N0402418,-1,-1,-1,-1,-1
N0320195,-1,-1,-1,-1,-1
N0223641,-1,-1,-1,-1,-1
N0991308,-1,-1,-1,-1,-1
N0153791,-1,-1,-1,-1,-1
N0714416,-1,-1,-1,-1,-1
N0391058,-1,-1,-1,-1,-1
N0668494,-1,-1,-1,-1,-1
N0626615,-1,-1,-1,-1,-1
N0197874,-1,-1,-1,-1,-1
N0394114,-1,-1,-1,-1,-1
N0314796,-1,-1,-1,-1,-1
N0203497,-1,-1,-1,-1,-1
N0883514,-1,-1,-1,-1,-1
N0887179,-1,-1,-1,-1,-1
N0220636,-1,-1,-1,-1,-1
N0725278,-1,-1,-1,-1,-1
N0506750,-1,-1,-1,-1,-1
N0795366,-1,-1,-1,-1,-1
N0719804,-1,-1,-1,-1,-1
N0792392,-1,-1,-1,-1,-1
N0672566,-1,-1,-1,-1,-1
N0498113,-1,-1,-1,-1,-1
N0687412,-1,-1,-1,-1,-1
N0628229,-1,-1,-1,-1,-1
N0751906,-1,-1,-1,-1,-1
N0880659,-1,-1,-1,-1,-1
N0150763,-1,-1,-1,-1,-1
N0381495,-1,-1,-1,-1,-1
N0667659,-1,-1,-1,-1,-1
N0204361,-1,-1,-1,-1,-1
N0525700,-1,-1,-1,-1,-1
N0920839,-1,-1,-1,-1,-1
N0549508,-1,-1,-1,-1,-1
N0334523,-1,-1,-1,-1,-1
N0508766,-1,-1,-1,-1,-1
N0149364,-1,-1,-1,-1,-1
N0381837,-1,-1,-1,-1,-1
N0851075,-1,-1,-1,-1,-1
N0695495,-1,-1,-1,-1,-1
N0788071,-1,-1,-1,-1,-1
N0046216,-1,-1,-1,-1,-1
N0028090,-1,-1,-1,-1,-1
N0602038,-1,-1,-1,-1,-1
N0897163,-1,-1,-1,-1,-1
N0977418,-1,-1,-1,-1,-1
N0309283,-1,-1,-1,-1,-1
N0320471,-1,-1,-1,-1,-1
N0738584,-1,-1,-1,-1,-1
N0049284,-1,-1,-1,-1,-1
N0032324,-1,-1,-1,-1,-1
N0612813,-1,-1,-1,-1,-1
N0216412,-1,-1,-1,-1,-1
N0679722,-1,-1,-1,-1,-1
N0287296,-1,-1,-1,-1,-1
N0057961,-1,-1,-1,-1,-1
N0980715,-1,-1,-1,-1,-1
N0968101,-1,-1,-1,-1,-1
N0419763,-1,-1,-1,-1,-1
N0637353,-1,-1,-1,-1,-1
N0566240,-1,-1,-1,-1,-1
N0570304,-1,-1,-1,-1,-1
N0143177,-1,-1,-1,-1,-1
N0395294,-1,-1,-1,-1,-1
N0900934,-1,-1,-1,-1,-1
N0337312,-1,-1,-1,-1,-1
N0353848,-1,-1,-1,-1,-1
N0421189,-1,-1,-1,-1,-1
N1019724,-1,-1,-1,-1,-1
N1016871,-1,-1,-1,-1,-1
N1007584,-1,-1,-1,-1,-1
N0974926,-1,-1,-1,-1,-1
N1011411,-1,-1,-1,-1,-1
N0292377,-1,-1,-1,-1,-1
N0857638,-1,-1,-1,-1,-1
N0783574,-1,-1,-1,-1,-1
N0632078,-1,-1,-1,-1,-1
N0364362,-1,-1,-1,-1,-1
N0758211,-1,-1,-1,-1,-1
N0499295,-1,-1,-1,-1,-1
N0614371,-1,-1,-1,-1,-1
N0455326,-1,-1,-1,-1,-1
N1035830,-1,-1,-1,-1,-1
N0355605,-1,-1,-1,-1,-1
N0563857,-1,-1,-1,-1,-1
N0959478,-1,-1,-1,-1,-1
N0424136,-1,-1,-1,-1,-1
N1010331,-1,-1,-1,-1,-1
N0251399,-1,-1,-1,-1,-1
N0689077,-1,-1,-1,-1,-1
N0725053,-1,-1,-1,-1,-1
N0215569,-1,-1,-1,-1,-1
N0512194,-1,-1,-1,-1,-1
N0130767,-1,-1,-1,-1,-1
N0044991,-1,-1,-1,-1,-1
N0968598,-1,-1,-1,-1,-1
N0427243,-1,-1,-1,-1,-1
N0121680,-1,-1,-1,-1,-1
N0898127,-1,-1,-1,-1,-1
N0197483,-1,-1,-1,-1,-1
N0236024,-1,-1,-1,-1,-1
N0520083,-1,-1,-1,-1,-1
N0258324,-1,-1,-1,-1,-1
N1040305,-1,-1,-1,-1,-1
N0757843,-1,-1,-1,-1,-1
N0822020,-1,-1,-1,-1,-1
N0487399,-1,-1,-1,-1,-1
N0908511,-1,-1,-1,-1,-1
N0153437,-1,-1,-1,-1,-1
N0504979,-1,-1,-1,-1,-1
N0334910,-1,-1,-1,-1,-1
N0933367,-1,-1,-1,-1,-1
N0757059,-1,-1,-1,-1,-1
N1006246,-1,-1,-1,-1,-1
N0643134,-1,-1,-1,-1,-1
N0248279,-1,-1,-1,-1,-1
N0622700,-1,-1,-1,-1,-1
N0570181,-1,-1,-1,-1,-1
N0612430,-1,-1,-1,-1,-1
N0729552,-1,-1,-1,-1,-1
N0554199,-1,-1,-1,-1,-1
N0048366,-1,-1,-1,-1,-1
N0789355,-1,-1,-1,-1,-1
N0731144,-1,-1,-1,-1,-1
N0739412,-1,-1,-1,-1,-1
N0569183,-1,-1,-1,-1,-1
N0228604,-1,-1,-1,-1,-1
N0452047,-1,-1,-1,-1,-1
N0021879,-1,-1,-1,-1,-1
N0501648,-1,-1,-1,-1,-1
N0857593,-1,-1,-1,-1,-1
N0600482,-1,-1,-1,-1,-1
N1005609,-1,-1,-1,-1,-1
N0593129,-1,-1,-1,-1,-1
N0315713,-1,-1,-1,-1,-1
